ENSMUSG00000019828	ENSMUSG00000027523
ENSMUSG00000019828	ENSMUSG00000020734
ENSMUSG00000019828	ENSMUSG00000039579
ENSMUSG00000019828	ENSMUSG00000020611
ENSMUSG00000019828	ENSMUSG00000025813
ENSMUSG00000019828	ENSMUSG00000030209
ENSMUSG00000019828	ENSMUSG00000028310
ENSMUSG00000019828	ENSMUSG00000034792
ENSMUSG00000019828	ENSMUSG00000033953
ENSMUSG00000019828	ENSMUSG00000026959
ENSMUSG00000019828	ENSMUSG00000022092
ENSMUSG00000019828	ENSMUSG00000035745
ENSMUSG00000019828	ENSMUSG00000024617
ENSMUSG00000019828	ENSMUSG00000024639
ENSMUSG00000019828	ENSMUSG00000021816
ENSMUSG00000024448	ENSMUSG00000067235
ENSMUSG00000024448	ENSMUSG00000067599
ENSMUSG00000024448	ENSMUSG00000079853
ENSMUSG00000024448	ENSMUSG00000053835
ENSMUSG00000024448	ENSMUSG00000052736
ENSMUSG00000024448	ENSMUSG00000061232
ENSMUSG00000024448	ENSMUSG00000030167
ENSMUSG00000024448	ENSMUSG00000030165
ENSMUSG00000024448	ENSMUSG00000067201
ENSMUSG00000024448	ENSMUSG00000053977
ENSMUSG00000024448	ENSMUSG00000073411
ENSMUSG00000024448	ENSMUSG00000053044
ENSMUSG00000024448	ENSMUSG00000060550
ENSMUSG00000024448	ENSMUSG00000033027
ENSMUSG00000019822	ENSMUSG00000027035
ENSMUSG00000019822	ENSMUSG00000028381
ENSMUSG00000019822	ENSMUSG00000021003
ENSMUSG00000019822	ENSMUSG00000038007
ENSMUSG00000019822	ENSMUSG00000028048
ENSMUSG00000019822	ENSMUSG00000021759
ENSMUSG00000019822	ENSMUSG00000024887
ENSMUSG00000019822	ENSMUSG00000035891
ENSMUSG00000019822	ENSMUSG00000052151
ENSMUSG00000019822	ENSMUSG00000038633
ENSMUSG00000019822	ENSMUSG00000021054
ENSMUSG00000019822	ENSMUSG00000031591
ENSMUSG00000019822	ENSMUSG00000045019
ENSMUSG00000019822	ENSMUSG00000032854
ENSMUSG00000019822	ENSMUSG00000023021
ENSMUSG00000019822	ENSMUSG00000028517
ENSMUSG00000019822	ENSMUSG00000038768
ENSMUSG00000019822	ENSMUSG00000032908
ENSMUSG00000019822	ENSMUSG00000021263
ENSMUSG00000021962	ENSMUSG00000046139
ENSMUSG00000021962	ENSMUSG00000032097
ENSMUSG00000021962	ENSMUSG00000024472
ENSMUSG00000021962	ENSMUSG00000038957
ENSMUSG00000021962	ENSMUSG00000036270
ENSMUSG00000021963	ENSMUSG00000022185
ENSMUSG00000021963	ENSMUSG00000034681
ENSMUSG00000021963	ENSMUSG00000025134
ENSMUSG00000048521	ENSMUSG00000074886
ENSMUSG00000048521	ENSMUSG00000071005
ENSMUSG00000048521	ENSMUSG00000061353
ENSMUSG00000048521	ENSMUSG00000058427
ENSMUSG00000048521	ENSMUSG00000078747
ENSMUSG00000048521	ENSMUSG00000074715
ENSMUSG00000048521	ENSMUSG00000060216
ENSMUSG00000048521	ENSMUSG00000052783
ENSMUSG00000048521	ENSMUSG00000057614
ENSMUSG00000034730	ENSMUSG00000059552
ENSMUSG00000001270	ENSMUSG00000020150
ENSMUSG00000006958	ENSMUSG00000038259
ENSMUSG00000006958	ENSMUSG00000035262
ENSMUSG00000006958	ENSMUSG00000008999
ENSMUSG00000006958	ENSMUSG00000021835
ENSMUSG00000006958	ENSMUSG00000032179
ENSMUSG00000006958	ENSMUSG00000032726
ENSMUSG00000006958	ENSMUSG00000027358
ENSMUSG00000006958	ENSMUSG00000039004
ENSMUSG00000063594	ENSMUSG00000064329
ENSMUSG00000063594	ENSMUSG00000070687
ENSMUSG00000032808	ENSMUSG00000061740
ENSMUSG00000032808	ENSMUSG00000068762
ENSMUSG00000032808	ENSMUSG00000074604
ENSMUSG00000032808	ENSMUSG00000033318
ENSMUSG00000032808	ENSMUSG00000053279
ENSMUSG00000032808	ENSMUSG00000033852
ENSMUSG00000032808	ENSMUSG00000063415
ENSMUSG00000032808	ENSMUSG00000047250
ENSMUSG00000032808	ENSMUSG00000040583
ENSMUSG00000032808	ENSMUSG00000056035
ENSMUSG00000032808	ENSMUSG00000034579
ENSMUSG00000032808	ENSMUSG00000040660
ENSMUSG00000032808	ENSMUSG00000035811
ENSMUSG00000032808	ENSMUSG00000070704
ENSMUSG00000032808	ENSMUSG00000041193
ENSMUSG00000032808	ENSMUSG00000035836
ENSMUSG00000032808	ENSMUSG00000040147
ENSMUSG00000032808	ENSMUSG00000048440
ENSMUSG00000032808	ENSMUSG00000050211
ENSMUSG00000032808	ENSMUSG00000063856
ENSMUSG00000032808	ENSMUSG00000068086
ENSMUSG00000032808	ENSMUSG00000042808
ENSMUSG00000032808	ENSMUSG00000056220
ENSMUSG00000032808	ENSMUSG00000066071
ENSMUSG00000032808	ENSMUSG00000054630
ENSMUSG00000032808	ENSMUSG00000040562
ENSMUSG00000032808	ENSMUSG00000033847
ENSMUSG00000032808	ENSMUSG00000058135
ENSMUSG00000032808	ENSMUSG00000038776
ENSMUSG00000032808	ENSMUSG00000073424
ENSMUSG00000032808	ENSMUSG00000052914
ENSMUSG00000032808	ENSMUSG00000066704
ENSMUSG00000032808	ENSMUSG00000061126
ENSMUSG00000032808	ENSMUSG00000060803
ENSMUSG00000032808	ENSMUSG00000070719
ENSMUSG00000032808	ENSMUSG00000057933
ENSMUSG00000032808	ENSMUSG00000066097
ENSMUSG00000032808	ENSMUSG00000057425
ENSMUSG00000032808	ENSMUSG00000046971
ENSMUSG00000032808	ENSMUSG00000060407
ENSMUSG00000032808	ENSMUSG00000038656
ENSMUSG00000032808	ENSMUSG00000041202
ENSMUSG00000032808	ENSMUSG00000052520
ENSMUSG00000032808	ENSMUSG00000054417
ENSMUSG00000032808	ENSMUSG00000035780
ENSMUSG00000032808	ENSMUSG00000042632
ENSMUSG00000032807	ENSMUSG00000033852
ENSMUSG00000032807	ENSMUSG00000048440
ENSMUSG00000032807	ENSMUSG00000040583
ENSMUSG00000032807	ENSMUSG00000034579
ENSMUSG00000032807	ENSMUSG00000040660
ENSMUSG00000032807	ENSMUSG00000041193
ENSMUSG00000032807	ENSMUSG00000067231
ENSMUSG00000032807	ENSMUSG00000047250
ENSMUSG00000032807	ENSMUSG00000050211
ENSMUSG00000032807	ENSMUSG00000060613
ENSMUSG00000032807	ENSMUSG00000066704
ENSMUSG00000032807	ENSMUSG00000067225
ENSMUSG00000032807	ENSMUSG00000056220
ENSMUSG00000032807	ENSMUSG00000066071
ENSMUSG00000032807	ENSMUSG00000032808
ENSMUSG00000032807	ENSMUSG00000054827
ENSMUSG00000032807	ENSMUSG00000033847
ENSMUSG00000032807	ENSMUSG00000074882
ENSMUSG00000032807	ENSMUSG00000042248
ENSMUSG00000032807	ENSMUSG00000073424
ENSMUSG00000032807	ENSMUSG00000052914
ENSMUSG00000032807	ENSMUSG00000061126
ENSMUSG00000032807	ENSMUSG00000070719
ENSMUSG00000032807	ENSMUSG00000066097
ENSMUSG00000032807	ENSMUSG00000046971
ENSMUSG00000032807	ENSMUSG00000041202
ENSMUSG00000032807	ENSMUSG00000052520
ENSMUSG00000032807	ENSMUSG00000042632
ENSMUSG00000038473	ENSMUSG00000049892
ENSMUSG00000022969	ENSMUSG00000028530
ENSMUSG00000022969	ENSMUSG00000034342
ENSMUSG00000022969	ENSMUSG00000040525
ENSMUSG00000022969	ENSMUSG00000037104
ENSMUSG00000022969	ENSMUSG00000031805
ENSMUSG00000022969	ENSMUSG00000053113
ENSMUSG00000022969	ENSMUSG00000024789
ENSMUSG00000022969	ENSMUSG00000038037
ENSMUSG00000022969	ENSMUSG00000038485
ENSMUSG00000022969	ENSMUSG00000032175
ENSMUSG00000022969	ENSMUSG00000048379
ENSMUSG00000022221	ENSMUSG00000027514
ENSMUSG00000019139	ENSMUSG00000027531
ENSMUSG00000019139	ENSMUSG00000066324
ENSMUSG00000019139	ENSMUSG00000037940
ENSMUSG00000019139	ENSMUSG00000024525
ENSMUSG00000019139	ENSMUSG00000026113
ENSMUSG00000001870	ENSMUSG00000028047
ENSMUSG00000001870	ENSMUSG00000040152
ENSMUSG00000001870	ENSMUSG00000002603
ENSMUSG00000001870	ENSMUSG00000021702
ENSMUSG00000001870	ENSMUSG00000039239
ENSMUSG00000001870	ENSMUSG00000021253
ENSMUSG00000001870	ENSMUSG00000023885
ENSMUSG00000001870	ENSMUSG00000031849
ENSMUSG00000001300	ENSMUSG00000029869
ENSMUSG00000001300	ENSMUSG00000005958
ENSMUSG00000001300	ENSMUSG00000066877
ENSMUSG00000001300	ENSMUSG00000032537
ENSMUSG00000001300	ENSMUSG00000059810
ENSMUSG00000001300	ENSMUSG00000029710
ENSMUSG00000001300	ENSMUSG00000028664
ENSMUSG00000055980	ENSMUSG00000059923
ENSMUSG00000055980	ENSMUSG00000063065
ENSMUSG00000055980	ENSMUSG00000059146
ENSMUSG00000055980	ENSMUSG00000062960
ENSMUSG00000055980	ENSMUSG00000063358
ENSMUSG00000029454	ENSMUSG00000053137
ENSMUSG00000029454	ENSMUSG00000053436
ENSMUSG00000000782	ENSMUSG00000030079
ENSMUSG00000000782	ENSMUSG00000017376
ENSMUSG00000000782	ENSMUSG00000034165
ENSMUSG00000000782	ENSMUSG00000002250
ENSMUSG00000000782	ENSMUSG00000024515
ENSMUSG00000000782	ENSMUSG00000035158
ENSMUSG00000000782	ENSMUSG00000030970
ENSMUSG00000000782	ENSMUSG00000022346
ENSMUSG00000000782	ENSMUSG00000018623
ENSMUSG00000000782	ENSMUSG00000017716
ENSMUSG00000000782	ENSMUSG00000006932
ENSMUSG00000000782	ENSMUSG00000001552
ENSMUSG00000000782	ENSMUSG00000022521
ENSMUSG00000000782	ENSMUSG00000070348
ENSMUSG00000000782	ENSMUSG00000025902
ENSMUSG00000000782	ENSMUSG00000024912
ENSMUSG00000000782	ENSMUSG00000037373
ENSMUSG00000000782	ENSMUSG00000052684
ENSMUSG00000000253	ENSMUSG00000021699
ENSMUSG00000000253	ENSMUSG00000041119
ENSMUSG00000000253	ENSMUSG00000021684
ENSMUSG00000000253	ENSMUSG00000069094
ENSMUSG00000000253	ENSMUSG00000036813
ENSMUSG00000000253	ENSMUSG00000026192
ENSMUSG00000000253	ENSMUSG00000030671
ENSMUSG00000000253	ENSMUSG00000053965
ENSMUSG00000000253	ENSMUSG00000029491
ENSMUSG00000000253	ENSMUSG00000019990
ENSMUSG00000000253	ENSMUSG00000048120
ENSMUSG00000000253	ENSMUSG00000027823
ENSMUSG00000000253	ENSMUSG00000028525
ENSMUSG00000000253	ENSMUSG00000023868
ENSMUSG00000000253	ENSMUSG00000025041
ENSMUSG00000000253	ENSMUSG00000062867
ENSMUSG00000000253	ENSMUSG00000029780
ENSMUSG00000000253	ENSMUSG00000070385
ENSMUSG00000000253	ENSMUSG00000032420
ENSMUSG00000000253	ENSMUSG00000025630
ENSMUSG00000000253	ENSMUSG00000011148
ENSMUSG00000000253	ENSMUSG00000005686
ENSMUSG00000000253	ENSMUSG00000003500
ENSMUSG00000000253	ENSMUSG00000041741
ENSMUSG00000000253	ENSMUSG00000020736
ENSMUSG00000000253	ENSMUSG00000006589
ENSMUSG00000000253	ENSMUSG00000041608
ENSMUSG00000000253	ENSMUSG00000064330
ENSMUSG00000000253	ENSMUSG00000015961
ENSMUSG00000000253	ENSMUSG00000024575
ENSMUSG00000000253	ENSMUSG00000030653
ENSMUSG00000000253	ENSMUSG00000020622
ENSMUSG00000000253	ENSMUSG00000032615
ENSMUSG00000000253	ENSMUSG00000027889
ENSMUSG00000000253	ENSMUSG00000032177
ENSMUSG00000000253	ENSMUSG00000074797
ENSMUSG00000000253	ENSMUSG00000033068
ENSMUSG00000000253	ENSMUSG00000025584
ENSMUSG00000000253	ENSMUSG00000020444
ENSMUSG00000000253	ENSMUSG00000021236
ENSMUSG00000000253	ENSMUSG00000022489
ENSMUSG00000000253	ENSMUSG00000004347
ENSMUSG00000000253	ENSMUSG00000022066
ENSMUSG00000000253	ENSMUSG00000017176
ENSMUSG00000000253	ENSMUSG00000059173
ENSMUSG00000000253	ENSMUSG00000024992
ENSMUSG00000000253	ENSMUSG00000025386
ENSMUSG00000000253	ENSMUSG00000025575
ENSMUSG00000000253	ENSMUSG00000075270
ENSMUSG00000000253	ENSMUSG00000026239
ENSMUSG00000020218	ENSMUSG00000030170
ENSMUSG00000020218	ENSMUSG00000027840
ENSMUSG00000020218	ENSMUSG00000030093
ENSMUSG00000020218	ENSMUSG00000029671
ENSMUSG00000020218	ENSMUSG00000022382
ENSMUSG00000020218	ENSMUSG00000026167
ENSMUSG00000020218	ENSMUSG00000033227
ENSMUSG00000020218	ENSMUSG00000036856
ENSMUSG00000020218	ENSMUSG00000036961
